POSITION	NAME	AFFINITY
2636	"1beta,6beta-dihydroxy-7-epi-eudesm-3-ene"	-6.4
2637	cis-para-menth-2-en-1-ol	-6.4
2638	12-N-methyl-2-debromostevensine	-6.4
2639	para-menth-4-en-3_one	-6.4
2640	(Z)-tagetone	-6.4
2641	4-hydroxymethyl-5-hydroxy-2H-pyran-2-one	-6.4
2642	patchouli_alcohol	-6.4
2643	tropinone	-6.4
2644	"2,5-dihydroxybenzaldehyde"	-6.4
2645	"1beta,6beta-dihydroxy-7-epi-eudesm-4(15)-ene"	-6.4
2646	cis-verbenol	-6.4
2647	ZINC000024554044	-6.4
2648	myrtenol	-6.4
2649	dendronephthol_B	-6.4
2650	"(Z)-2-ethyl-5,5-dimethylhepta-2,6-diene-1,4-diol"	-6.4
2651	alpha-fenchyl_alcohol	-6.4
2652	eucarvone	-6.4
2653	"1alpha-acetoxyeudesm-4(15)-en-5alpha,6beta,11betaH-12,6-olide"	-6.4
2654	urospermal_A	-6.4
2655	pseudotropine	-6.4
2656	trans-sabinene_hydrate	-6.4
2657	beta-pinene	-6.4
2658	dipsaicin	-6.4
2659	trans-p-2-menthen-1-ol	-6.4
2660	Aspergillus_diketopiperazine_11	-6.4
2661	epispongiatriol_triacetate	-6.4
2662	megalocarpoidolide_F	-6.4
2663	"1alpha,3beta,4beta-trihydroxy-(5alpha,7alpha,11betaH-10alphamethyl)-eudesman-12,6alpha-olide"	-6.4
2664	cytisine	-6.4
2665	maritimin	-6.4
2666	(+)-salonitenolide	-6.4
2667	teusalvin_C	-6.4
2668	methyldecanoate	-6.4
2669	"6alpha,8beta-dimethoxy-10beta-hydroxyeremophilenolide"	-6.4
2670	trachelanthamine_isomer	-6.4
2671	"8alpha,11-elemodiol"	-6.4
2672	"3,3-dimethylfilicinic_acid"	-6.4
2673	ZINC000095486226	-6.4
2674	umbellulone	-6.4
2675	6beta-hydroxylupanine	-6.4
2676	2-(carboxymethylamino)benzoic_acid	-6.4
2677	limonene_oxide	-6.4
2678	decyl_acetate	-6.4
2679	sclerophytin_F_methyl_ether	-6.4
2680	ZINC000014645878	-6.3
2681	4-(2-formyl-5-hydroxymethylpyrrol-1-yl)_butyric_acid	-6.3
2682	7-hydroxy-6-methyl-hepta-5-en-2-one	-6.3
2683	"cyclopropane-1,2-dimetbyl-1-pentyl"	-6.3
2684	fenchone	-6.3
2685	5-(hydroxymethyl)-2-furancarboxylic_acid	-6.3
2686	"2,7,7-trimethylcyclohepta-2,4-dien-1-one"	-6.3
2687	camphenilone	-6.3
2688	1-heptyl-2-methyl-cyclopropane	-6.3
2689	floridanine	-6.3
2690	drimenin	-6.3
2691	jioglutolide	-6.3
2692	"3,5-di-O-caffeoylquinic_acid_1-methyl_ether"	-6.3
2693	alpha-campholenal	-6.3
2694	paradoxonine	-6.3
2695	dihydrourospermal_A	-6.3
2696	ZINC000018157343	-6.3
2697	(-)-trans-sobrerol	-6.3
2698	"3beta-hydroxy-17,19-diacetoxyspongia-13(16),14-dien-2-one"	-6.3
2699	carveyl_acetate	-6.3
2700	alpha-campholenal	-6.3
2701	limonene	-6.3
2702	hexyl_isovalerate	-6.3
2703	dihydrocarveol	-6.3
2704	octyl_acetate	-6.3
2705	eucalyptol	-6.3
2706	teuluteumin_B	-6.3
2707	"6-hydroxymethyl-hepta-6-ene-2,5-dione"	-6.3
2708	"1,8-cineole"	-6.3
2709	"4-(hydroxymethyl)-3,5-dimethyl_dihydrofuran-2(3H)-one"	-6.3
2710	mukaadial	-6.3
2711	"8alpha-hydroxy-11beta,13-dihydro-onopordaldehyde"	-6.3
2712	"5,6-dehydro-7,9-dihydroxy-7H-pyrrolizine-ethylether"	-6.3
2713	coumarleucasin	-6.3
2714	8-epi-xanthanol	-6.3
2715	conduritol_C	-6.3
2716	verbenone	-6.3
2717	calystegine_B1	-6.3
2718	pinocamphone_isomer	-6.3
2719	cis-carveol	-6.3
2720	dihydrotagetone	-6.3
2721	6-camphenol	-6.3
2722	(+)-3-hydroxyperillaldehyde	-6.2
2723	Thiarubrine_A	-6.2
2724	15-hydroxy_phaseic_acid	-6.2
2725	"11beta,13-dihydrourospermal_A"	-6.2
2726	"rel_(lR,_4S,_6R)-p-menthane-3,6-diol"	-6.2
2727	cis-piperitol	-6.2
2728	galegine	-6.2
2729	ceratinophenol_A	-6.2
2730	"3,6-dihydroxy-p-menth-1-ene"	-6.2
2731	"thuja-2,4(10)-diene"	-6.2
2732	"(E)-2-ethyl-5,5-dimethylhepta-2,6-diene-1,4-diol"	-6.2
2733	trans-carveol	-6.2
2734	thuj-3-en-10-al	-6.2
2735	Sargassaceae_meroditerpenoid_5a	-6.2
2736	"8,15-dihydroxygermacra-1(10),4-dien-(12,6)-olide-14-al"	-6.2
2737	alternarienonic_acid	-6.2
2738	methylecgonine	-6.2
2739	"4,5,8-trihydroxy-santolin-1-ene"	-6.2
2740	"17,_19-dihydroxy-3beta-acetoxyspongia-13(16),14-dien-2-one"	-6.2
2741	camphene_hydrate	-6.2
2742	camphene	-6.2
2743	3-(1-hydroxyethyl)-4-methyl_dihydrofuran-2(3H)-one	-6.2
2744	3-methylfilicinic_acid	-6.2
2745	galactose	-6.2
2746	"(-)(1R,4S)-1,4-dihydroxy-p-menth-2-ene"	-6.2
2747	ZINC000013429387	-6.2
2748	megalocarpoidolide_H	-6.2
2749	"3-isopropyl-2,4-dimethoxy-6-methylene-cyclohexa-2,4-dienone"	-6.2
2750	6-octadecanoic_acid_methyl_ester	-6.2
2751	"(4R,_3R)-3-hydroxypiperitone"	-6.2
2752	trans-verbenol	-6.2
2753	alpha-thujene	-6.2
2754	alpha-thujene	-6.2
2755	"(4R,_3S)-3-hydroxypiperitone"	-6.2
2756	viburnitol	-6.2
2757	2-desoxo-4-acetyloxy-2-hydroxy-tomentosin	-6.2
2758	limonene	-6.2
2759	"4,5-dimethoxy-3-hydroxybenzoic_acid_methyl_ester"	-6.2
2760	methyltriacetic_lactone	-6.2
2761	trans-pinocarveol	-6.2
2762	7-O-tigloylplatynecine	-6.2
2763	"(4R,_6R)-6-hydroxypiperitone"	-6.2
2764	4-fluoro-1-methyl-5-carboxylic_acid_ethyl_ester	-6.2
2765	"2alpha,5beta-dihydroxybornane"	-6.2
2766	sabinene	-6.2
2767	"(1R,4S,8aR)-4,8a-dimethyl-6-(propan-2-yl)-1,2,3,4,4a,7,8,8a-octahydronaphthalene-1,4,5-triol"	-6.1
2768	"cyclohexane-1,2,4,5-tetrol"	-6.1
2769	1-cyclohexene-1-carboxaldehyde	-6.1
2770	4-hydroxygalegine	-6.1
2771	"1alpha-acetoxy-5beta,8alpha-dihydroxyeudesm-4(15)-en-6beta,11betaH-12,6-olide"	-6.1
2772	tricyclene	-6.1
2773	"3,5,7-trihydroxy-carvotacetone"	-6.1
2774	borneol	-6.1
2775	nopinone	-6.1
2776	"p-menth-1-en-4alpha,6beta-diol"	-6.1
2777	borneol	-6.1
2778	beta-fenchol	-6.1
2779	thymoquinol_dimethyl_ether	-6.1
2780	"3,4,5-trimethoxyphenyl-beta-D-glucopyranoside"	-6.1
2781	supinine	-6.1
2782	glucose	-6.1
2783	alpha-fenchene	-6.1
2784	Aspergillus_diketopiperazine_10	-6.1
2785	para-methoxy_thymol	-6.1
2786	calystegine_A3	-6.1
2787	alpha-pinene	-6.1
2788	"p-menth-1-ene-3,4-diol_4-O-beta-glucopyranoside"	-6.1
2789	cryptone	-6.1
2790	6-methyl-5-hepten-2-one	-6.1
2791	"rel-(1R,2S,3R,4R,6S)-p-menthane-1,2,3,6-tetrol"	-6.1
2792	camphor	-6.1
2793	"(E)-2-heptenoic_acid,_ethyl_ester"	-6.1
2794	florosenine	-6.1
2795	(-)-beta-necrodol	-6.1
2796	phtalate	-6.1
2797	santolina_triene	-6.1
2798	"4beta,6alpha-dihydroxydauc-8-ene-10-one"	-6.1
2799	megalocarpoidolide_E	-6
2800	"7-hydroxy-5,6-dehydro-4,5-dihydrolyratrol"	-6
2801	methyl_2-hydroxy-6-methoxybenzoate	-6
2802	bornane	-6
2803	"pentanedioic_acid,_dimetyl_ester"	-6
2804	yangambin	-6
2805	sylvestrene	-6
2806	sabina_ketone	-6
2807	solsodomine_B	-6
2808	6-methylsalicylic_acid	-6
2809	espintanol	-6
2810	perilladehyde	-6
2811	caprylic_acid_methyl_ester	-6
2812	"2,4-dihydroxy-6-methoxy-3-methylacetophenone"	-6
2813	beta-phellandrene	-6
2814	paradoxenoline	-6
2815	perillyl_alcohol	-6
2816	terpineol	-6
2817	"bicyclo[3.3.1]nona-2,6-diol"	-6
2818	quebrachitol	-6
2819	2-decanone	-6
2820	"7,8-dehydrocrotocorylifuran"	-6
2821	safranal	-6
2822	trans-piperitol	-6
2823	trans-sabinene_hydrate	-6
2824	epicoccone	-6
2825	megalocarpoidolide_A	-5.9
2826	(Z)-6-octen-2-one	-5.9
2827	pelargonic_acid	-5.9
2828	trans-sabinene_hydrate	-5.9
2829	nobiline	-5.9
2830	o-cymene	-5.9
2831	5-p-hydroxybenzoyl_ester_of_ferutiol	-5.9
2832	isoborneol	-5.9
2833	megalocarpoidolide_G	-5.9
2834	"3,4-dimethyl-octane"	-5.9
2835	"5,8-epoxy-4,6-dihydroxy-santolin-1-ene"	-5.9
2836	"1-dehydroxy-3,4-dihydroaucubigenin"	-5.9
2837	1-methoxy-beta-L-glucopyranoside_tetraacetate	-5.9
2838	"(5R,6R,Z)-5,6-dihydroxy-5,6-dihydro-2H-thiopyran-2-one_O-methyl_oxime_beta-D-glucopyranoside"	-5.9
2839	2-nonen-4-one	-5.9
2840	orsellinic_acid	-5.9
2841	delcosine_14-O-acetate	-5.9
2842	cis-sabinene_hydrate	-5.9
2843	subereaphenol_D	-5.9
2844	cyclotropine	-5.8
2845	1-decene	-5.8
2846	7-hydroxy_viteoid_II	-5.8
2847	"4,6-dihydroxy-2-methoxyacetophenone"	-5.8
2848	triacetonamine	-5.8
2849	hydroxymoloka'iamine	-5.8
2850	1-methyl-4-methylene-cycloheptane	-5.8
2851	"2,6-dimethoxy-4-hydroxyacetophenone"	-5.8
2852	"4,6-dihydroxy-5-methoxy-7-methyl-1,3-dihydroisobenzofuran"	-5.8
2853	octyl_formate	-5.8
2854	"2,3,4-trihydroxy-6-(methoxymethyl)-5-methylbenzaldehyde"	-5.8
2855	"Z-8-decene-4,6-diyn-1-ol"	-5.8
2856	santolinadiol	-5.8
2857	trans-carveol	-5.8
2858	8-hydroxyborneol	-5.8
2859	moloka'iamine	-5.7
2860	"o-mentha-1(7),8-dien-3-ol"	-5.7
2861	"3-methylhexahydropyrrolo[1,2-a]pyrazine-1,4-dione"	-5.7
2862	beta-cyclocitral	-5.7
2863	jaeschkeanadiol	-5.7
2864	"(-)(1R,2S,3S,4S)-1,2,3,4-tetrahydroxy-p-menthane"	-5.7
2865	"3,4-dimethylcyclohexanol"	-5.7
2866	7-hydroxy-10-deoxyeucommiol	-5.7
2867	des-p-hydroxybenzoyl_kisasagenol_B	-5.7
2868	2-octen-4-one	-5.7
2869	"3,6-dihydroxytropane"	-5.7
2870	1-cyclohexene-1-methanol	-5.7
2871	4-nonanone	-5.7
2872	coniine	-5.7
2873	2-nonanone	-5.7
2874	7beta-hydroxy-1-methylene-8alpha-pyrrolizidine_N-oxide	-5.7
2875	10-deoxyeucommiol	-5.6
2876	ZINC000005193911	-5.6
2877	(E)-4-octene	-5.6
2878	lirioresinol-C-dimethyl_ether	-5.6
2879	2-piperidineethanamine	-5.6
2880	"N-alpha,N-alpha-dimethylhistamine"	-5.6
2881	dehydro-p-cymene	-5.6
2882	brevifolin	-5.6
2883	"2,4-dimethylheptane"	-5.6
2884	nonane	-5.5
2885	dimethylhistamine	-5.5
2886	ZINC000000152926	-5.5
2887	1-methoxy-beta-L-glucopyranoside	-5.5
2888	"4,5,6-trihydroxy-7-methyl-1,3-dihydroisobenzofuran"	-5.5
2889	3-octanol	-5.5
2890	syringaldehyde	-5.5
2891	hygrine	-5.5
2892	heptanoic_acid	-5.5
2893	"5-bromo-2,3-dihydroxy-6-methoxybenzaldehyde"	-5.4
2894	scopoline	-5.4
2895	ZINC000057986567	-5.4
2896	1-octene	-5.4
2897	"6,7-dehydrotropine"	-5.4
2898	o-methyl_anisole	-5.4
2899	tashiromine	-5.4
2900	1-octen-3-ol	-5.4
2901	n-octane	-5.3
2902	scopine	-5.3
2903	"1,3,5-trimethoxybenzene"	-5.3
2904	ethyl_2-methylbutanoate	-5.3
2905	4-hydroxy-3-methoxypyridine	-5.3
2906	tropine	-5.3
2907	ethyl_isovalerate	-5.3
2908	2-acetyl-3-ethyl-pyrazine	-5.2
2909	heptan-2-one	-5.2
2910	"2,4,5-trimethyl-thiazole"	-5.2
2911	7beta-hydroxy-1-methylene-8alpha-pyrrolizidine	-5.2
2912	"3,4,5-trimethoxyphenol"	-5.1
2913	trans-2-methyl_cyclopentanol	-5.1
2914	pyranton	-5.1
2915	5alpha-(2-_hydroxyethyl)-4alpha-hydroxymethyl-3-methylcyclopent-2-en-1-_one	-5.1
2916	1-hepten-3-ol	-5.1
2917	"4,6-dimethyltetrahydro-1,3-oxazine-2-thione"	-5.1
2918	(E)-hex-2-en-1-ol	-5
2919	(Z)-hex-3-en-1-ol	-5
2920	cis-3-hexen-1-ol	-4.9
2921	isobutylamide	-4.9
2922	4-(methylamino)butyric_acid	-4.9
2923	artabotriol	-4.9
2924	2-C-methyl-D-erythritol	-4.9
2925	"cyclopropane-1,1,2-trimethyl"	-4.8
2926	isovaleryl_(IV)	-4.8
2927	1-hexanol	-4.7
2928	propyl_acetate	-4.6
2929	2-cyanoacetamide	-4.6
2930	betaine	-4.6
2931	ZINC000001697403	-4.6
2932	dimethyl_sulfone	-3.6
